time,DHT22 humidity,DHT22 temp,BMP085 temp,BMP085 pressure,
08:04:04,36.50,25.60,32.50,100528,
08:04:30,36.70,25.60,32.50,100520,
08:04:57,36.70,25.60,32.50,100527,
08:05:24,37.10,25.60,32.40,100521,
08:05:51,36.40,25.50,32.50,100518,
08:06:18,36.60,25.50,32.50,100526,
08:06:45,37.00,25.50,32.40,100528,
08:07:12,36.50,25.50,32.40,100530,
08:07:38,36.30,25.50,32.40,100527,
08:08:05,36.40,25.50,32.40,100524,
08:08:32,36.60,25.50,32.30,100523,
08:08:59,36.10,25.50,32.30,100517,
08:09:26,35.30,25.50,32.30,100520,
08:09:53,35.70,25.40,32.30,100528,
08:10:19,35.40,25.40,32.30,100534,
08:10:46,34.40,25.40,32.30,100534,
08:11:13,35.10,25.40,32.30,100531,
08:11:40,34.60,25.40,32.20,100535,
08:12:07,34.00,25.40,32.20,100530,
08:12:34,33.60,25.30,32.20,100525,
08:13:00,33.00,25.30,32.20,100528,
08:13:27,32.90,25.30,32.20,100527,
08:13:54,32.60,25.30,32.10,100528,
08:14:21,32.10,25.20,32.10,100527,
08:14:48,31.70,25.30,32.10,100535,
08:15:15,31.60,25.30,32.10,100533,
08:15:42,31.30,25.30,32.10,100537,
08:16:08,31.10,25.20,32.10,100533,
08:16:35,31.00,25.30,32.00,100532,
08:17:02,30.60,25.20,32.00,100535,
08:17:29,30.80,25.20,32.00,100536,
08:17:56,30.40,25.20,32.00,100534,
08:18:23,29.90,25.20,32.00,100534,
08:18:49,30.00,25.20,32.00,100542,
08:19:16,29.80,25.20,32.00,100540,
08:19:43,30.00,25.20,31.90,100540,
08:20:10,29.90,25.20,31.90,100544,
08:20:37,29.90,25.20,31.90,100550,
08:21:04,29.90,25.20,31.90,100549,
08:21:30,29.70,25.10,31.90,100553,
08:21:57,29.30,25.10,31.90,100552,
08:22:24,29.20,25.10,31.90,100553,
08:22:51,29.30,25.10,31.90,100554,
08:23:18,29.10,25.10,31.90,100556,
08:23:45,28.90,25.10,31.90,100550,
08:24:12,29.10,25.10,31.90,100556,
08:24:38,28.90,25.10,31.90,100551,
08:25:05,28.90,25.10,31.80,100555,
08:25:32,28.50,25.10,31.80,100555,
08:25:59,28.50,25.00,31.80,100555,
08:26:26,28.30,25.00,31.80,100558,
08:26:53,28.40,25.00,31.80,100556,
08:27:19,28.30,25.00,31.80,100550,
08:27:46,28.30,25.00,31.80,100549,
08:28:13,28.40,25.00,31.80,100556,
08:28:40,28.20,25.00,31.80,100548,
08:29:07,28.30,25.00,31.80,100550,
08:29:34,28.60,25.00,31.70,100557,
08:30:01,28.60,24.90,31.70,100552,
08:30:27,28.40,24.90,31.70,100554,
08:30:54,28.50,25.00,31.70,100556,
08:31:21,28.40,24.90,31.70,100561,
08:31:48,28.00,24.90,31.70,100553,
08:32:15,27.90,24.90,31.70,100558,
08:32:42,27.80,24.90,31.70,100567,
08:33:08,27.60,24.90,31.70,100562,
08:33:35,27.30,24.90,31.70,100561,
08:34:02,27.20,24.90,31.60,100556,
08:34:29,27.00,24.90,31.60,100561,
08:34:56,26.80,24.80,31.60,100560,
08:35:23,26.90,24.90,31.60,100557,
08:35:49,27.00,24.90,31.60,100560,
08:36:16,27.00,24.90,31.60,100559,
08:36:43,27.10,24.90,31.60,100560,
08:37:10,27.00,24.90,31.60,100552,
08:37:37,26.70,24.80,31.60,100552,
08:38:04,26.60,24.80,31.60,100555,
08:38:30,26.70,24.80,31.50,100555,
08:38:57,26.70,24.80,31.50,100558,
08:39:24,26.70,24.80,31.50,100555,
08:39:51,26.80,24.80,31.50,100555,
08:40:18,26.60,24.80,31.50,100558,
08:40:45,26.60,24.80,31.50,100561,
08:41:12,26.50,24.70,31.50,100554,
08:41:38,26.60,24.80,31.50,100563,
08:42:05,26.40,24.70,31.50,100561,
08:42:32,26.40,24.70,31.50,100559,
08:42:59,26.20,24.70,31.50,100560,
08:43:26,26.40,24.70,31.50,100554,
08:43:53,26.10,24.70,31.50,100555,
08:44:19,26.10,24.70,31.50,100564,
08:44:46,26.00,24.70,31.40,100560,
08:45:13,26.00,24.70,31.40,100560,
08:45:40,25.80,24.70,31.40,100561,
08:46:07,25.80,24.70,31.40,100557,
08:46:34,25.90,24.70,31.40,100559,
08:47:00,25.90,24.70,31.40,100556,
08:47:27,26.10,24.70,31.40,100558,
08:47:54,25.90,24.60,31.40,100560,
08:48:21,25.80,24.70,31.40,100562,
08:48:48,25.90,24.70,31.40,100558,
08:49:15,25.60,24.60,31.40,100563,
08:49:42,25.60,24.70,31.30,100566,
08:50:08,25.60,24.60,31.30,100559,
08:50:35,25.20,24.60,31.30,100562,
08:51:02,25.30,24.60,31.30,100569,
08:51:29,25.30,24.60,31.30,100566,
08:51:56,25.20,24.60,31.30,100566,
08:52:23,25.30,24.60,31.30,100565,
08:52:49,25.20,24.60,31.30,100564,
08:53:16,25.30,24.60,31.30,100565,
08:53:43,25.20,24.60,31.30,100567,
08:54:10,25.30,24.60,31.30,100561,
08:54:37,25.20,24.60,31.30,100562,
08:55:04,25.30,24.60,31.30,100563,
08:55:31,25.20,24.60,31.30,100566,
08:55:57,25.10,24.60,31.30,100571,
08:56:24,25.20,24.60,31.30,100573,
08:56:51,25.00,24.50,31.20,100568,
08:57:18,25.10,24.50,31.20,100570,
08:57:45,25.00,24.50,31.20,100576,
08:58:12,25.00,24.50,31.20,100568,
08:58:38,24.80,24.50,31.20,100570,
08:59:05,24.60,24.50,31.20,100577,
08:59:32,24.70,24.50,31.20,100581,
08:59:59,24.70,24.50,31.20,100579,
09:00:26,24.80,24.50,31.20,100575,
09:00:53,24.70,24.50,31.20,100575,
09:01:19,24.60,24.50,31.20,100575,
09:01:46,24.60,24.50,31.20,100579,
09:02:13,24.70,24.50,31.20,100578,
09:02:40,24.60,24.50,31.20,100575,
09:03:07,24.60,24.50,31.10,100572,
09:03:34,24.60,24.50,31.20,100582,
09:04:01,24.60,24.50,31.10,100577,
09:04:27,24.60,24.50,31.10,100582,
09:04:54,24.50,24.50,31.10,100582,
09:05:21,24.50,24.50,31.10,100580,
09:05:48,24.50,24.50,31.10,100581,
09:06:15,24.60,24.50,31.10,100576,
09:06:42,24.40,24.50,31.10,100581,
09:07:08,24.40,24.50,31.10,100582,
09:07:35,24.40,24.50,31.10,100580,
09:08:02,24.30,24.50,31.10,100575,
09:08:29,24.40,24.50,31.10,100583,
09:08:56,24.20,24.40,31.10,100586,
09:09:23,24.20,24.50,31.10,100577,
09:09:50,24.30,24.50,31.10,100586,
09:10:16,24.30,24.50,31.10,100586,
09:10:43,24.20,24.40,31.10,100583,
09:11:10,24.20,24.40,31.00,100579,
09:11:37,24.00,24.40,31.00,100579,
09:12:04,24.10,24.40,31.00,100577,
09:12:31,24.00,24.40,31.00,100582,
09:12:57,24.00,24.40,31.00,100576,
09:13:24,24.20,24.40,31.00,100580,
09:13:51,24.10,24.40,31.00,100581,
09:14:18,24.00,24.40,31.00,100575,
09:14:45,24.10,24.40,31.00,100581,
09:15:12,24.10,24.40,31.00,100577,
09:15:38,24.10,24.40,31.00,100578,
09:16:05,24.10,24.40,31.00,100583,
09:16:32,24.10,24.40,31.00,100579,
09:16:59,24.20,24.40,31.00,100579,
09:17:26,24.20,24.40,31.00,100578,
09:17:53,24.10,24.40,31.00,100578,
09:18:20,24.10,24.40,31.00,100588,
09:18:46,24.10,24.40,31.00,100586,
09:19:13,24.00,24.40,31.00,100595,
09:19:40,24.10,24.40,31.00,100597,
09:20:07,24.10,24.40,31.00,100589,
09:20:34,24.10,24.30,31.00,100595,
09:21:01,24.00,24.30,30.90,100587,
09:21:27,24.00,24.30,30.90,100600,
09:21:54,24.10,24.30,30.90,100591,
09:22:21,24.00,24.40,30.90,100592,
09:22:48,24.00,24.40,30.90,100594,
09:23:15,23.90,24.30,30.90,100593,
09:23:42,23.60,24.30,30.90,100592,
09:24:08,23.90,24.30,30.90,100593,
09:24:35,23.70,24.30,30.90,100592,
09:25:02,23.80,24.30,30.90,100589,
09:25:29,23.60,24.30,30.90,100588,
09:25:56,23.70,24.30,30.90,100588,
09:26:23,23.60,24.30,30.90,100593,
09:26:50,23.60,24.30,30.90,100589,
09:27:16,23.60,24.30,30.90,100596,
09:27:43,23.50,24.30,30.90,100587,
09:28:10,23.60,24.30,30.90,100586,
09:28:37,23.60,24.30,30.90,100588,
09:29:04,23.60,24.30,30.90,100592,
09:29:31,23.60,24.30,30.90,100589,
09:29:57,23.50,24.30,30.90,100589,
09:30:24,23.60,24.30,30.90,100589,
09:30:51,23.40,24.30,30.90,100591,
09:31:18,23.40,24.30,30.90,100598,
09:31:45,23.40,24.30,30.90,100593,
09:32:12,23.30,24.30,30.90,100596,
09:32:39,23.40,24.30,30.90,100594,
09:33:05,23.30,24.30,30.80,100599,
09:33:32,23.30,24.30,30.90,100588,
09:33:59,23.40,24.30,30.80,100595,
09:34:26,23.30,24.30,30.80,100591,
09:34:53,23.30,24.30,30.80,100599,
09:35:20,23.30,24.30,30.80,100601,
09:35:46,23.10,24.30,30.80,100591,
09:36:13,23.30,24.30,30.80,100592,
09:36:40,23.20,24.30,30.80,100594,
09:37:07,23.20,24.30,30.80,100591,
09:37:34,23.20,24.30,30.80,100600,
09:38:01,23.10,24.30,30.80,100594,
09:38:27,23.20,24.30,30.80,100596,
09:38:54,23.10,24.20,30.80,100596,
09:39:21,23.10,24.30,30.80,100597,
09:39:48,23.00,24.30,30.80,100599,
09:40:15,23.10,24.30,30.80,100599,
09:40:42,23.00,24.30,30.80,100594,
09:41:09,23.00,24.30,30.80,100601,
09:41:35,23.10,24.20,30.80,100592,
09:42:02,23.00,24.20,30.80,100594,
09:42:29,22.90,24.20,30.80,100591,
09:42:56,23.00,24.20,30.80,100592,
09:43:23,22.90,24.20,30.80,100602,
09:43:50,23.00,24.20,30.80,100599,
09:44:16,23.00,24.20,30.80,100591,
09:44:43,22.90,24.20,30.80,100590,
09:45:10,23.00,24.20,30.80,100590,
09:45:37,23.10,24.20,30.80,100599,
09:46:04,23.10,24.20,30.80,100599,
09:46:31,23.10,24.20,30.80,100596,
09:46:57,23.10,24.20,30.80,100596,
09:47:24,23.10,24.20,30.80,100595,
09:47:51,23.20,24.30,30.80,100589,
09:48:18,23.10,24.20,30.80,100590,
09:48:45,23.10,24.30,30.80,100596,
09:49:12,23.00,24.20,30.80,100592,
09:49:39,23.00,24.30,30.80,100594,
09:50:05,23.00,24.20,30.80,100593,
09:50:32,22.90,24.30,30.80,100591,
09:50:59,22.80,24.30,30.80,100593,
09:51:26,22.70,24.20,30.80,100600,
09:51:53,22.80,24.20,30.80,100589,
09:52:20,22.80,24.20,30.80,100598,
09:52:46,22.80,24.30,30.80,100594,
09:53:13,22.80,24.30,30.80,100597,
09:53:40,22.70,24.20,30.80,100597,
09:54:07,22.80,24.20,30.80,100599,
09:54:34,22.80,24.30,30.80,100600,
09:55:01,22.70,24.20,30.80,100593,
09:55:27,22.60,24.20,30.80,100595,
09:55:54,22.70,24.20,30.80,100597,
09:56:21,22.60,24.20,30.80,100600,
09:56:48,22.70,24.20,30.80,100596,
09:57:15,22.50,24.20,30.80,100599,
09:57:42,22.60,24.20,30.80,100601,
09:58:09,22.60,24.20,30.80,100600,
09:58:35,22.50,24.20,30.80,100605,
09:59:02,22.60,24.20,30.80,100598,
09:59:29,22.70,24.20,30.80,100600,
09:59:56,22.60,24.20,30.80,100595,
10:00:23,22.50,24.20,30.80,100606,
10:00:50,22.50,24.20,30.70,100601,
10:01:16,22.50,24.20,30.70,100600,
10:01:43,22.30,24.20,30.70,100603,
10:02:10,22.30,24.20,30.70,100601,
10:02:37,22.60,24.20,30.70,100598,
10:03:04,22.20,24.20,30.70,100603,
10:03:31,22.20,24.20,30.70,100606,
10:03:57,22.20,24.20,30.70,100607,
10:04:24,22.10,24.10,30.70,100601,
10:04:51,22.20,24.20,30.70,100600,
10:05:18,22.20,24.20,30.70,100606,
10:05:45,22.10,24.20,30.70,100605,
10:06:12,22.10,24.20,30.70,100609,
10:06:39,22.20,24.20,30.70,100603,
10:07:05,22.10,24.20,30.70,100606,
10:07:32,22.10,24.20,30.70,100602,
10:07:59,22.00,24.20,30.70,100604,
10:08:26,22.00,24.10,30.70,100605,
10:08:53,22.00,24.20,30.70,100597,
10:09:20,22.00,24.20,30.70,100603,
10:09:46,22.00,24.20,30.70,100610,
10:10:13,22.00,24.20,30.70,100609,
10:10:40,22.00,24.20,30.70,100612,
10:11:07,22.00,24.20,30.70,100611,
10:11:34,22.00,24.20,30.70,100610,
10:12:01,22.00,24.20,30.70,100603,
10:12:27,22.10,24.20,30.70,100615,
10:12:54,22.10,24.20,30.70,100621,
10:13:21,22.00,24.20,30.70,100607,
10:13:48,22.00,24.20,30.70,100602,
10:14:15,21.90,24.20,30.70,100610,
10:14:42,22.00,24.20,30.70,100611,
10:15:09,21.90,24.20,30.70,100607,
10:15:35,21.90,24.20,30.70,100614,
10:16:02,21.80,24.20,30.70,100618,
10:16:29,21.80,24.10,30.70,100619,
10:16:56,21.70,24.20,30.70,100623,
10:17:23,21.80,24.20,30.70,100620,
10:17:50,21.80,24.10,30.70,100613,
10:18:16,21.70,24.10,30.70,100612,
10:18:43,21.70,24.20,30.70,100616,
10:19:10,21.60,24.20,30.70,100608,
10:19:37,21.70,24.20,30.70,100610,
10:20:04,21.70,24.10,30.70,100616,
10:20:31,21.70,24.10,30.70,100615,
10:20:57,21.80,24.20,30.70,100621,
10:21:24,21.80,24.20,30.70,100619,
10:21:51,21.70,24.20,30.70,100626,
10:22:18,21.70,24.10,30.70,100626,
10:22:45,21.60,24.10,30.70,100621,
10:23:12,21.60,24.20,30.70,100617,
10:23:39,21.70,24.20,30.70,100624,
10:24:05,21.60,24.10,30.70,100624,
10:24:32,21.60,24.20,30.70,100618,
10:24:59,21.70,24.20,30.70,100623,
10:25:26,21.50,24.20,30.70,100619,
10:25:53,21.60,24.20,30.70,100624,
10:26:20,21.60,24.20,30.70,100618,
10:26:46,21.50,24.20,30.70,100625,
10:27:13,21.50,24.10,30.70,100621,
10:27:40,21.50,24.10,30.70,100621,
10:28:07,21.50,24.10,30.70,100622,
10:28:34,21.50,24.20,30.70,100624,
10:29:01,21.50,24.20,30.70,100622,
10:29:27,21.50,24.10,30.70,100622,
10:29:54,21.50,24.20,30.70,100623,
10:30:21,21.60,24.20,30.70,100627,
10:30:48,21.50,24.10,30.70,100629,
10:31:15,21.50,24.10,30.70,100629,
10:31:42,21.50,24.10,30.70,100630,
10:32:09,21.50,24.10,30.60,100630,
10:32:35,21.60,24.20,30.60,100636,
10:33:02,21.50,24.10,30.60,100632,
10:33:29,21.50,24.10,30.60,100633,
10:33:56,21.60,24.10,30.60,100633,
10:34:23,21.60,24.10,30.60,100633,
10:34:50,21.50,24.10,30.60,100636,
10:35:16,21.50,24.10,30.60,100636,
10:35:43,21.50,24.10,30.60,100634,
10:36:10,21.50,24.10,30.60,100634,
10:36:37,21.40,24.10,30.60,100646,
10:37:04,21.40,24.10,30.60,100633,
10:37:31,21.50,24.10,30.60,100640,
10:37:57,21.50,24.10,30.60,100633,
10:38:24,21.40,24.10,30.60,100638,
10:38:51,21.30,24.10,30.60,100639,
10:39:18,21.30,24.10,30.60,100640,
10:39:45,21.40,24.10,30.60,100643,
10:40:12,21.40,24.10,30.60,100645,
10:40:39,21.40,24.10,30.60,100640,
10:41:05,21.40,24.10,30.60,100642,
10:41:32,21.50,24.10,30.60,100642,
10:41:59,21.50,24.10,30.60,100645,
10:42:26,21.50,24.10,30.60,100640,
10:42:53,21.30,24.10,30.60,100644,
10:43:20,21.20,24.10,30.60,100640,
10:43:46,21.20,24.10,30.60,100645,
10:44:13,21.30,24.10,30.60,100646,
10:44:40,21.30,24.10,30.60,100645,
10:45:07,21.20,24.10,30.60,100642,
10:45:34,21.10,24.10,30.60,100643,
10:46:01,21.10,24.10,30.60,100648,
10:46:27,21.10,24.10,30.60,100646,
10:46:54,21.00,24.10,30.60,100649,
10:47:21,20.90,24.10,30.60,100651,
10:47:48,21.00,24.10,30.60,100648,
10:48:15,21.00,24.10,30.60,100648,
10:48:42,21.00,24.10,30.60,100651,
10:49:09,21.00,24.10,30.60,100648,
10:49:35,21.00,24.10,30.60,100655,
10:50:02,21.00,24.10,30.60,100654,
10:50:29,21.10,24.10,30.60,100655,
10:50:56,21.10,24.10,30.60,100654,
10:51:23,21.10,24.10,30.60,100648,
10:51:50,21.00,24.10,30.60,100653,
10:52:16,21.00,24.10,30.60,100655,
10:52:43,21.00,24.10,30.60,100657,
10:53:10,21.10,24.10,30.60,100659,
10:53:37,21.10,24.10,30.60,100656,
10:54:04,21.00,24.10,30.60,100658,
10:54:31,21.00,24.10,30.60,100658,
10:54:57,20.90,24.10,30.60,100663,
10:55:24,21.00,24.10,30.60,100658,
10:55:51,20.90,24.10,30.60,100659,
10:56:18,21.10,24.10,30.60,100656,
10:56:45,20.80,24.10,30.60,100658,
10:57:12,20.90,24.10,30.60,100661,
10:57:39,20.70,24.10,30.60,100660,
10:58:05,20.80,24.10,30.60,100662,
10:58:32,20.80,24.10,30.60,100660,
10:58:59,20.80,24.10,30.60,100659,
10:59:26,20.90,24.10,30.60,100659,
10:59:53,20.90,24.10,30.60,100668,
11:00:20,21.00,24.10,30.60,100663,
11:00:46,21.00,24.10,30.60,100656,
11:01:13,21.10,24.10,30.60,100665,
11:01:40,21.10,24.10,30.60,100660,
11:02:07,21.20,24.10,30.60,100660,
11:02:34,21.30,24.10,30.60,100660,
11:03:01,21.10,24.10,30.60,100665,
11:03:27,21.10,24.10,30.60,100663,
11:03:54,21.10,24.10,30.60,100671,
11:04:21,21.10,24.10,30.60,100674,
11:04:48,21.10,24.10,30.60,100663,
11:05:15,21.10,24.10,30.60,100660,
11:05:42,21.00,24.10,30.60,100664,
11:06:08,21.00,24.10,30.60,100670,
11:06:35,21.00,24.10,30.60,100665,
11:07:02,21.00,24.10,30.60,100671,
11:07:29,20.90,24.10,30.60,100663,
11:07:56,20.80,24.10,30.60,100660,
11:08:23,20.80,24.10,30.60,100668,
11:08:50,20.70,24.10,30.60,100664,
11:09:16,20.70,24.10,30.60,100667,
11:09:43,20.70,24.10,30.60,100663,
11:10:10,20.60,24.10,30.60,100660,
11:10:37,20.70,24.10,30.60,100660,
11:11:04,20.70,24.10,30.60,100656,
11:11:31,20.70,24.10,30.60,100660,
11:11:57,20.70,24.10,30.60,100660,
11:12:24,20.70,24.10,30.50,100659,
11:12:51,20.60,24.10,30.50,100657,
11:13:18,20.50,24.10,30.50,100663,
11:13:45,20.50,24.10,30.50,100664,
11:14:12,20.50,24.10,30.50,100665,
11:14:38,20.50,24.10,30.50,100664,
11:15:05,20.50,24.00,30.50,100658,
11:15:32,20.50,24.10,30.50,100659,
11:15:59,20.50,24.10,30.50,100662,
11:16:26,20.50,24.10,30.50,100669,
11:16:53,20.50,24.10,30.50,100663,
11:17:20,20.50,24.10,30.50,100660,
11:17:46,20.50,24.10,30.50,100665,
11:18:13,20.50,24.10,30.50,100660,
11:18:40,20.50,24.10,30.50,100656,
11:19:07,20.40,24.00,30.50,100658,
11:19:34,20.50,24.10,30.50,100660,
11:20:01,20.40,24.00,30.50,100654,
11:20:27,20.30,24.00,30.50,100655,
11:20:54,20.30,24.00,30.50,100656,
11:21:21,20.30,24.00,30.50,100655,
11:21:48,20.40,24.00,30.50,100658,
11:22:15,20.30,24.00,30.50,100651,
11:22:42,20.30,24.10,30.50,100656,
11:23:08,20.30,24.00,30.50,100655,
11:23:35,20.30,24.00,30.50,100661,
11:24:02,20.20,24.00,30.50,100656,
11:24:29,20.20,24.00,30.50,100655,
11:24:56,20.20,24.00,30.50,100651,
11:25:23,20.20,24.00,30.50,100652,
11:25:50,20.20,24.00,30.50,100656,
11:26:16,20.20,24.00,30.50,100656,
11:26:43,20.20,24.00,30.50,100660,
11:27:10,20.10,24.00,30.50,100658,
11:27:37,20.10,24.00,30.50,100663,
11:28:04,20.20,24.00,30.50,100658,
11:28:31,20.10,24.00,30.50,100660,
11:28:57,20.10,24.00,30.50,100666,
11:29:24,20.10,24.00,30.50,100664,
11:29:51,20.10,24.00,30.50,100663,
11:30:18,20.20,24.00,30.50,100664,
