time,DHT22 humidity,DHT22 temp,BMP085 temp,BMP085 pressure,
23:57:35,14.20,27.60,32.20,100206,
23:58:02,14.20,27.60,32.20,100203,
23:58:29,14.10,27.60,32.10,100204,
23:58:56,14.10,27.60,32.10,100211,
23:59:23,14.10,27.60,32.10,100199,
23:59:49,13.90,27.50,32.10,100200,
00:00:16,13.90,27.50,32.00,100191,
00:00:43,13.90,27.50,32.00,100195,
00:01:10,13.80,27.40,32.00,100208,
00:01:37,13.80,27.40,32.00,100203,
00:02:04,13.80,27.40,31.90,100202,
00:02:30,13.70,27.30,31.90,100199,
00:02:57,13.50,27.30,31.90,100200,
00:03:24,13.60,27.20,31.90,100204,
00:03:51,13.50,27.20,31.90,100197,
00:04:18,13.50,27.10,31.80,100196,
00:04:45,13.40,27.10,31.80,100197,
00:05:12,13.40,27.10,31.80,100195,
00:05:38,13.40,27.10,31.70,100201,
00:06:05,13.30,27.00,31.70,100198,
00:06:32,13.40,27.00,31.70,100201,
00:06:59,13.40,27.00,31.70,100196,
00:07:26,13.50,27.10,31.60,100204,
00:07:53,13.50,27.00,31.60,100198,
00:08:19,13.30,27.00,31.60,100203,
00:08:46,13.40,27.00,31.60,100208,
00:09:13,13.40,27.00,31.60,100203,
00:09:40,13.30,27.00,31.60,100207,
00:10:07,13.40,27.00,31.50,100199,
00:10:34,13.50,26.90,31.50,100206,
00:11:00,13.40,27.00,31.50,100204,
00:11:27,13.30,26.90,31.50,100205,
00:11:54,13.30,26.90,31.50,100198,
00:12:21,13.20,26.80,31.40,100201,
00:12:48,13.20,26.80,31.40,100190,
00:13:15,13.20,26.80,31.40,100195,
00:13:42,13.10,26.80,31.40,100186,
00:14:08,13.20,26.80,31.40,100183,
00:14:35,13.20,26.80,31.30,100185,
00:15:02,13.20,26.80,31.30,100189,
00:15:29,13.30,26.70,31.30,100180,
00:15:56,13.20,26.70,31.30,100180,
00:16:23,13.10,26.70,31.30,100187,
00:16:49,13.20,26.70,31.20,100182,
00:17:16,13.10,26.60,31.20,100184,
00:17:43,13.00,26.60,31.20,100186,
00:18:10,13.10,26.60,31.20,100186,
00:18:37,12.90,26.60,31.10,100181,
00:19:04,13.00,26.60,31.10,100179,
00:19:30,13.00,26.60,31.10,100178,
00:19:57,13.00,26.50,31.10,100173,
00:20:24,13.10,26.50,31.10,100179,
00:20:51,13.00,26.50,31.00,100166,
00:21:18,12.90,26.50,31.00,100163,
00:21:45,13.00,26.50,31.00,100170,
00:22:12,13.00,26.50,31.00,100174,
00:22:38,13.00,26.50,31.00,100179,
00:23:05,12.90,26.40,31.00,100178,
00:23:32,12.90,26.40,30.90,100174,
00:23:59,12.90,26.40,30.90,100180,
00:24:26,12.90,26.30,30.90,100183,
00:24:53,12.90,26.30,30.90,100177,
00:25:19,12.90,26.40,30.90,100181,
00:25:46,12.90,26.30,30.90,100179,
00:26:13,12.80,26.30,30.80,100184,
00:26:40,12.80,26.30,30.80,100188,
00:27:07,12.90,26.30,30.80,100187,
00:27:34,12.90,26.20,30.80,100180,
00:28:00,12.90,26.20,30.70,100190,
00:28:27,12.80,26.20,30.70,100190,
00:28:54,12.80,26.20,30.70,100189,
00:29:21,12.80,26.20,30.70,100182,
00:29:48,12.80,26.20,30.70,100180,
00:30:15,12.80,26.20,30.70,100179,
00:30:41,12.80,26.20,30.60,100178,
00:31:08,12.80,26.10,30.60,100172,
00:31:35,12.70,26.10,30.60,100177,
00:32:02,12.70,26.10,30.60,100175,
00:32:29,12.70,26.10,30.60,100176,
00:32:56,12.80,26.10,30.60,100175,
00:33:22,12.80,26.10,30.60,100176,
00:33:49,12.80,26.10,30.60,100170,
00:34:16,12.60,26.00,30.50,100170,
00:34:43,12.70,26.00,30.50,100168,
00:35:10,12.70,26.00,30.50,100171,
00:35:37,12.70,26.00,30.50,100160,
00:36:04,12.70,26.00,30.50,100157,
00:36:30,12.70,26.00,30.50,100158,
00:36:57,12.70,26.00,30.40,100159,
00:37:24,12.60,25.90,30.40,100156,
00:37:51,12.70,25.90,30.40,100153,
00:38:18,12.70,25.90,30.40,100157,
00:38:45,12.70,25.90,30.40,100154,
00:39:11,12.60,25.90,30.40,100162,
00:39:38,12.60,25.90,30.30,100155,
00:40:05,12.60,25.90,30.30,100161,
00:40:32,12.50,25.80,30.30,100159,
00:40:59,12.60,25.90,30.30,100158,
00:41:26,12.60,25.90,30.30,100159,
00:41:52,12.60,25.80,30.30,100156,
00:42:19,12.70,25.90,30.30,100161,
00:42:46,12.60,25.80,30.30,100166,
00:43:13,12.60,25.80,30.30,100167,
00:43:40,12.60,25.80,30.20,100162,
00:44:07,12.70,25.80,30.20,100167,
00:44:34,12.60,25.80,30.20,100162,
00:45:00,12.60,25.80,30.20,100166,
00:45:27,12.60,25.70,30.20,100161,
00:45:54,12.50,25.60,30.20,100160,
00:46:21,12.50,25.60,30.20,100157,
00:46:48,12.60,25.60,30.10,100166,
00:47:15,12.50,25.60,30.10,100162,
00:47:41,12.50,25.60,30.10,100160,
00:48:08,12.60,25.60,30.10,100162,
00:48:35,12.60,25.60,30.10,100163,
00:49:02,12.50,25.50,30.10,100163,
00:49:29,12.50,25.50,30.10,100154,
00:49:56,12.50,25.50,30.00,100155,
00:50:22,12.50,25.50,30.00,100158,
00:50:49,12.50,25.50,30.00,100152,
00:51:16,12.50,25.50,30.00,100160,
00:51:43,12.50,25.50,30.00,100156,
00:52:10,12.50,25.50,30.00,100149,
00:52:37,12.50,25.50,30.00,100151,
00:53:04,12.50,25.50,30.00,100151,
00:53:30,12.50,25.50,29.90,100147,
00:53:57,12.50,25.50,29.90,100156,
00:54:24,12.50,25.40,29.90,100150,
00:54:51,12.50,25.40,29.90,100151,
00:55:18,12.50,25.40,29.90,100148,
00:55:45,12.40,25.40,29.90,100152,
00:56:11,12.40,25.40,29.90,100155,
00:56:38,12.50,25.40,29.90,100157,
00:57:05,12.50,25.40,29.90,100151,
00:57:32,12.40,25.30,29.80,100155,
00:57:59,12.40,25.30,29.80,100145,
00:58:26,12.30,25.30,29.80,100147,
00:58:53,12.30,25.30,29.80,100143,
00:59:19,12.40,25.20,29.80,100143,
00:59:46,12.40,25.20,29.80,100147,
01:00:13,12.40,25.20,29.80,100150,
01:00:40,12.40,25.20,29.80,100149,
01:01:07,12.40,25.20,29.80,100147,
01:01:34,12.30,25.20,29.80,100144,
01:02:00,12.40,25.20,29.70,100144,
01:02:27,12.40,25.20,29.70,100144,
01:02:54,12.30,25.20,29.70,100148,
01:03:21,12.30,25.10,29.70,100144,
01:03:48,12.30,25.00,29.70,100150,
01:04:15,12.30,25.10,29.70,100142,
01:04:42,12.30,25.10,29.60,100139,
01:05:08,12.30,25.10,29.60,100140,
01:05:35,12.30,25.10,29.60,100140,
01:06:02,12.30,25.10,29.60,100147,
01:06:29,12.30,25.10,29.60,100141,
01:06:56,12.20,25.10,29.60,100146,
01:07:23,12.30,25.10,29.60,100142,
01:07:49,12.30,25.10,29.60,100138,
01:08:16,12.30,25.10,29.60,100142,
01:08:43,12.30,25.10,29.60,100135,
01:09:10,12.20,25.10,29.60,100137,
01:09:37,12.20,25.10,29.60,100136,
01:10:04,12.30,25.10,29.50,100129,
01:10:31,12.30,25.10,29.50,100133,
01:10:57,12.30,25.10,29.50,100138,
01:11:24,12.10,25.00,29.50,100132,
01:11:51,12.20,24.90,29.50,100135,
01:12:18,12.20,24.90,29.50,100134,
01:12:45,12.30,24.90,29.50,100139,
01:13:12,12.30,24.90,29.50,100145,
01:13:38,12.30,25.00,29.50,100146,
01:14:05,12.30,24.90,29.50,100144,
01:14:32,12.30,25.00,29.40,100147,
01:14:59,12.30,25.00,29.40,100142,
01:15:26,12.20,25.00,29.40,100142,
01:15:53,12.30,25.00,29.40,100141,
01:16:19,12.30,25.00,29.40,100139,
01:16:46,12.30,25.00,29.40,100143,
01:17:13,12.30,24.90,29.40,100138,
01:17:40,12.10,24.90,29.40,100143,
01:18:07,12.20,24.90,29.40,100131,
01:18:34,12.30,24.90,29.40,100144,
01:19:01,12.30,24.90,29.40,100134,
01:19:27,12.30,24.90,29.40,100139,
01:19:54,12.30,24.90,29.40,100136,
01:20:21,12.30,24.90,29.40,100138,
01:20:48,12.30,24.90,29.30,100133,
01:21:15,12.30,24.90,29.30,100132,
01:21:42,12.20,24.90,29.30,100132,
01:22:08,12.20,24.90,29.30,100133,
01:22:35,12.30,24.90,29.30,100132,
01:23:02,12.30,24.90,29.30,100135,
01:23:29,12.30,24.90,29.30,100137,
01:23:56,12.30,24.90,29.30,100142,
01:24:23,12.40,24.90,29.30,100147,
01:24:50,12.30,24.90,29.30,100142,
01:25:16,12.30,24.90,29.30,100140,
01:25:43,12.20,24.90,29.30,100133,
01:26:10,12.30,24.90,29.30,100135,
01:26:37,12.30,24.90,29.30,100131,
01:27:04,12.30,24.90,29.30,100131,
01:27:31,12.30,24.90,29.30,100131,
01:27:57,12.30,24.90,29.30,100139,
01:28:24,12.30,24.90,29.30,100129,
01:28:51,12.30,24.90,29.30,100131,
01:29:18,12.40,24.90,29.20,100133,
01:29:45,12.30,24.90,29.30,100130,
01:30:12,12.30,24.90,29.20,100130,
01:30:38,12.30,24.90,29.20,100133,
01:31:05,12.30,24.90,29.20,100137,
01:31:32,12.20,24.90,29.20,100132,
01:31:59,12.20,24.90,29.20,100128,
01:32:26,12.30,24.90,29.20,100130,
01:32:53,12.30,24.90,29.20,100132,
01:33:20,12.30,24.90,29.20,100134,
01:33:46,12.30,24.90,29.20,100135,
01:34:13,12.30,24.90,29.20,100135,
01:34:40,12.30,24.90,29.20,100130,
01:35:07,12.30,24.90,29.20,100133,
01:35:34,12.30,24.90,29.20,100132,
01:36:01,12.30,24.90,29.20,100131,
01:36:27,12.30,24.90,29.20,100133,
01:36:54,12.20,24.80,29.20,100132,
01:37:21,12.30,24.90,29.10,100133,
01:37:48,12.30,24.90,29.10,100133,
01:38:15,12.30,24.90,29.10,100135,
01:38:42,12.30,24.80,29.10,100131,
01:39:09,12.20,24.80,29.10,100137,
01:39:35,12.20,24.80,29.10,100137,
01:40:02,12.30,24.80,29.10,100131,
01:40:29,12.20,24.80,29.10,100135,
01:40:56,12.30,24.80,29.10,100122,
01:41:23,12.30,24.80,29.10,100125,
01:41:50,12.30,24.80,29.10,100128,
01:42:16,12.20,24.80,29.10,100127,
01:42:43,12.30,24.80,29.10,100128,
01:43:10,12.30,24.80,29.10,100121,
01:43:37,12.20,24.80,29.10,100126,
01:44:04,12.20,24.80,29.10,100125,
01:44:31,12.30,24.80,29.10,100132,
01:44:57,12.30,24.80,29.10,100130,
01:45:24,12.30,24.80,29.10,100118,
01:45:51,12.30,24.80,29.10,100127,
01:46:18,12.30,24.80,29.10,100124,
01:46:45,12.20,24.80,29.00,100119,
01:47:12,12.30,24.80,29.10,100121,
01:47:39,12.20,24.80,29.00,100120,
01:48:05,12.20,24.80,29.00,100125,
01:48:32,12.30,24.70,29.00,100127,
01:48:59,12.20,24.70,29.00,100122,
01:49:26,12.30,24.70,29.00,100123,
01:49:53,16.30,24.70,29.00,100125,
01:50:20,15.70,24.70,29.00,100124,
01:50:46,19.10,24.70,29.00,100124,
01:51:13,25.70,24.70,29.10,100126,
01:51:40,24.50,24.70,29.10,100118,
01:52:07,18.80,24.80,29.10,100129,
01:52:34,22.00,24.70,29.10,100127,
01:53:01,20.40,24.80,29.10,100126,
01:53:28,21.20,24.90,29.10,100127,
01:53:54,23.60,24.90,29.10,100124,
01:54:21,22.50,25.00,29.10,100127,
01:54:48,19.70,25.00,29.10,100123,
01:55:15,20.90,25.00,29.10,100119,
01:55:42,20.40,25.00,29.20,100123,
01:56:09,23.80,25.10,29.20,100124,
01:56:35,24.10,25.10,29.20,100122,
01:57:02,23.70,25.20,29.20,100127,
01:57:29,20.10,25.20,29.20,100125,
01:57:56,19.80,25.20,29.20,100122,
01:58:23,20.40,25.30,29.30,100118,
01:58:50,17.00,25.40,29.30,100121,
01:59:16,16.80,25.40,29.30,100119,
01:59:43,17.40,25.40,29.30,100113,
02:00:10,17.10,25.50,29.30,100119,
02:00:37,17.10,25.40,29.30,100116,
02:01:04,19.20,25.50,29.30,100113,
02:01:31,17.90,25.50,29.30,100117,
02:01:58,18.50,25.50,29.30,100116,
02:02:24,19.10,25.50,29.30,100121,
02:02:51,18.50,25.60,29.40,100114,
02:03:18,19.00,25.50,29.40,100115,
02:03:45,18.30,25.50,29.40,100112,
02:04:12,17.20,25.60,29.40,100113,
02:04:39,15.70,25.60,29.40,100116,
02:05:05,14.30,25.60,29.30,100116,
02:05:32,14.90,25.50,29.40,100115,
02:05:59,14.30,25.50,29.30,100115,
02:06:26,19.20,25.50,29.40,100116,
02:06:53,18.60,25.50,29.40,100116,
02:07:20,16.70,25.50,29.40,100118,
02:07:46,17.00,25.50,29.40,100115,
02:08:13,17.50,25.50,29.50,100118,
02:08:40,16.80,25.50,29.50,100112,
02:09:07,15.00,25.50,29.40,100121,
02:09:34,14.50,25.40,29.40,100123,
02:10:01,14.10,25.40,29.40,100117,
02:10:28,14.10,25.40,29.40,100112,
02:10:54,14.10,25.40,29.40,100119,
02:11:21,14.00,25.30,29.40,100122,
02:11:48,13.80,25.20,29.40,100119,
02:12:15,13.70,25.20,29.40,100115,
02:12:42,13.50,25.20,29.30,100120,
02:13:09,13.90,25.20,29.30,100118,
02:13:35,14.90,25.20,29.30,100116,
02:14:02,14.40,25.20,29.40,100118,
02:14:29,15.20,25.20,29.40,100118,
02:14:56,14.60,25.20,29.40,100117,
02:15:23,18.40,25.20,29.40,100123,
02:15:50,14.70,25.20,29.50,100118,
02:16:16,14.30,25.30,29.50,100122,
02:16:43,16.50,25.40,29.50,100120,
02:17:10,16.70,25.40,29.60,100113,
02:17:37,14.20,25.40,29.60,100119,
02:18:04,14.00,25.40,29.60,100120,
02:18:31,14.60,25.40,29.60,100115,
02:18:58,13.60,25.40,29.60,100111,
02:19:24,13.60,25.40,29.50,100115,
02:19:51,13.50,25.40,29.50,100109,
02:20:18,13.50,25.40,29.50,100114,
02:20:45,13.50,25.40,29.50,100105,
02:21:12,13.50,25.40,29.50,100103,
02:21:39,13.40,25.40,29.50,100107,
02:22:05,13.40,25.40,29.40,100107,
02:22:32,13.40,25.40,29.40,100104,
02:22:59,13.40,25.40,29.40,100103,
02:23:26,13.40,25.40,29.40,100107,
02:23:53,13.30,25.40,29.40,100109,
02:24:20,13.20,25.30,29.40,100104,
02:24:46,13.20,25.40,29.40,100109,
02:25:13,13.30,25.40,29.40,100097,
02:25:40,13.20,25.30,29.40,100105,
02:26:07,13.20,25.30,29.40,100096,
02:26:34,13.10,25.30,29.40,100110,
02:27:01,13.10,25.30,29.40,100106,
02:27:28,13.10,25.30,29.40,100101,
02:27:54,13.10,25.30,29.40,100097,
02:28:21,13.20,25.30,29.40,100102,
02:28:48,13.10,25.30,29.40,100095,
02:29:15,13.20,25.30,29.40,100094,
02:29:42,13.10,25.30,29.40,100092,
02:30:09,13.00,25.30,29.40,100089,
02:30:35,13.00,25.30,29.40,100090,
02:31:02,13.50,25.30,29.40,100097,
02:31:29,13.20,25.30,29.40,100094,
02:31:56,13.30,25.40,29.40,100091,
02:32:23,13.00,25.30,29.40,100090,
02:32:50,13.00,25.30,29.40,100095,
02:33:16,13.00,25.30,29.40,100096,
02:33:43,13.10,25.30,29.40,100096,
02:34:10,12.90,25.30,29.40,100091,
02:34:37,12.90,25.30,29.40,100090,
02:35:04,13.00,25.30,29.40,100094,
02:35:31,15.10,25.40,29.40,100094,
02:35:58,13.70,25.40,29.40,100095,
02:36:24,13.40,25.40,29.40,100095,
02:36:51,13.00,25.40,29.40,100096,
02:37:18,13.00,25.40,29.50,100089,
02:37:45,13.20,25.30,29.40,100089,
02:38:12,13.10,25.30,29.40,100085,
02:38:39,12.90,25.30,29.40,100083,
02:39:05,13.00,25.40,29.40,100076,
02:39:32,12.80,25.30,29.40,100087,
02:39:59,12.80,25.30,29.40,100085,
02:40:26,18.30,25.40,29.40,100082,
02:40:53,14.70,25.30,29.40,100083,
02:41:20,13.30,25.30,29.40,100083,
02:41:46,13.10,25.30,29.40,100088,
02:42:13,13.10,25.30,29.40,100082,
02:42:40,13.10,25.30,29.40,100082,
02:43:07,13.00,25.20,29.40,100085,
02:43:34,13.00,25.20,29.40,100087,
02:44:01,13.00,25.20,29.40,100082,
02:44:28,13.00,25.20,29.40,100080,
02:44:54,13.10,25.20,29.40,100078,
02:45:21,13.30,25.20,29.40,100079,
02:45:48,13.40,25.20,29.40,100080,
02:46:15,13.60,25.20,29.40,100082,
02:46:42,14.10,25.20,29.40,100078,
02:47:09,13.80,25.20,29.40,100080,
02:47:35,13.50,25.20,29.40,100075,
02:48:02,13.50,25.20,29.40,100069,
02:48:29,13.50,25.10,29.40,100073,
02:48:56,13.40,25.10,29.40,100076,
02:49:23,13.40,25.10,29.40,100074,
02:49:50,13.50,25.20,29.40,100073,
02:50:16,13.30,25.10,29.40,100075,
02:50:43,14.00,25.10,29.40,100077,
02:51:10,14.30,25.10,29.40,100068,
02:51:37,14.00,25.10,29.40,100067,
02:52:04,13.80,25.10,29.40,100073,
02:52:31,13.90,25.10,29.40,100077,
02:52:58,13.80,25.10,29.40,100066,
02:53:24,13.70,25.10,29.40,100077,
02:53:51,13.60,25.10,29.40,100069,
02:54:18,13.50,25.00,29.40,100069,
02:54:45,13.50,25.00,29.40,100074,
02:55:12,13.50,25.00,29.40,100075,
02:55:39,13.50,25.00,29.30,100076,
02:56:05,13.50,24.90,29.30,100068,
02:56:32,13.70,24.90,29.30,100073,
02:56:59,13.90,24.90,29.30,100065,
02:57:26,13.90,24.90,29.30,100066,
02:57:53,14.00,25.00,29.30,100063,
02:58:20,14.00,25.00,29.30,100065,
02:58:46,13.90,25.00,29.30,100065,
02:59:13,14.00,25.00,29.30,100070,
02:59:40,14.00,25.10,29.30,100068,
03:00:07,13.80,25.00,29.30,100066,
03:00:34,13.80,25.10,29.30,100069,
03:01:01,13.80,25.10,29.40,100068,
03:01:27,13.70,25.10,29.40,100067,
03:01:54,13.80,25.10,29.40,100064,
03:02:21,13.70,25.00,29.40,100067,
03:02:48,13.70,25.10,29.30,100065,
03:03:15,13.70,25.00,29.30,100061,
03:03:42,13.70,25.00,29.30,100061,
03:04:09,13.70,25.00,29.30,100061,
03:04:35,13.70,25.00,29.30,100062,
03:05:02,13.70,25.00,29.30,100062,
03:05:29,13.60,24.90,29.30,100057,
03:05:56,13.60,24.90,29.30,100063,
03:06:23,13.70,24.90,29.30,100057,
03:06:50,14.30,24.90,29.30,100056,
